Fecha|TipoDocumento|NumeroDocumento|Referencia|CodAlmacen|Almacen|Linea|CodArticulo|Articulo|Ingreso|Salida|Saldoacumulado
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|66|ARTAC22318/461|AC MARCADOR INDELEBLE GRUESO NEGRO X UNID|0,000000|432,000000|588,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|67|ARTAC310|AC PLUMONES X 12 DELGADOS|0,000000|288,000000|3477,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|68|ARTAC312|AC PLUMONES JUMBO MAMUT X 12|0,000000|480,000000|4087,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|69|ARTAC936544/36|AC PLUMON PARA PIZARRA ACRILICA VERDE X UNID.|0,000000|288,000000|883,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|7|AR70/6-2|STA BOSS PASTEL ESTUCHE X 6|0,000000|10,000000|2437,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|70|ARTAC936544/40|AC PLUMON PARA PIZARRA ACRILICA ROJO X UNID.|0,000000|432,000000|415,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|71|ARTAC936544/41|AC PLUMON PARA PIZARRA ACRILICA AZUL X UNIDAD|0,000000|432,000000|202,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|72|ARTAC936544/46|AC PLUMON PARA PIZARRA ACRILICA NEGRO X UNID.|0,000000|432,000000|720,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|73|ARTAC971195-2B|AC LAPIZ VERDE SMART C/BORADOR CAJA X 12|0,000000|144,000000|102,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|74|ARTACAC001|AC ACUARELA X 12 COLORES + PINCEL|0,000000|48,000000|1005,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|75|ARTACF00001|AC STICKERS FLORES X 12 FIELTRO|0,000000|72,000000|63,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|76|ARTACF00002|AC STICKERS CORAZONES X 45 FIELTRO|0,000000|72,000000|472,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|77|ARTACF00002-A|AC STICKERS PAJARITOS X 10 FIELTRO|0,000000|72,000000|191,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|78|ARTACF00002-B|AC STICKERS TORTUGAS Y FLORES X 10 FIELTRO|0,000000|72,000000|487,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|79|ARTACF00002-C|AC STICKERS CUP CAKE X 10 FIELTRO|0,000000|72,000000|258,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|8|AR70/8-3|STA BOSS PASTEL ESTUCHE X 8 UNID|0,000000|10,000000|952,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|80|ARTACF00002-D|AC STICKERS ACUARIO X 15 FIELTRO|0,000000|72,000000|396,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|81|ARTACF00002-E|AC STICKERS PECES X 8 FIELTRO|0,000000|72,000000|486,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|82|ARTACF00005|AC STICKERS JARDIN E.V.A|0,000000|72,000000|1859,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|83|ARTACF00015|AC OJITOS ADH. SURTIDOS|0,000000|72,000000|1104,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|84|ARTACF00017|AC BOTONES 40 GRS. SURTIDOS|0,000000|72,000000|1784,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|85|ARTACF00003|AC STICKERS MINI FLORES X 12 FIELTRO|0,000000|72,000000|97,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|86|ARTACF00003-A|AC STICKERS CORAZ/GEMA X 12 FIELTRO|0,000000|72,000000|132,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|87|ARTACF00004|AC STICKERS FLORES 3D+DIAMANTE E.V.A.|0,000000|72,000000|880,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|88|ARTACF00006|AC STICKERS CORAZON GLITTER X 45 E.V.A.|0,000000|72,000000|3250,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|89|ARTACF00006-A|AC STICKERS CORAZON VINTAGE EVA X60|0,000000|72,000000|13,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|9|AR7015-01-5|STA BOSS DESKSET 15 COLORES|0,000000|10,000000|115,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|90|ARTACF00006-B|AC STICKERS CORAZON PASTEL EVA X 48|0,000000|72,000000|446,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|91|ARTACF00007|AC STICKERS ABC Y NUMEROS X 170 E.V.A|0,000000|72,000000|1906,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|92|ARTACF00008|AC STICKERS TULIPANES X 92 E.V.A|0,000000|72,000000|670,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|93|ARTACF00009|AC STICKERS MARIPOSA GLITTER X 30 E.V.A.|0,000000|72,000000|1405,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|94|ARTACF00009-A|AC STICKERS ESTRELLAS GLITTER EVA X 30|0,000000|72,000000|265,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|95|ARTACF00010|AC STICKERS SOL/LUNA X 60 E.V.A|0,000000|72,000000|1498,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|96|ARTACF00011|AC STICKERS PELOTAS DEPOR X 20 E.V.A.|0,000000|72,000000|555,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|97|ARTACF00012|AC STICKERS MARIPOSAS+CORAZON C/DIAM E.V.A.|0,000000|72,000000|5667,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|98|ARTACF00012-A|AC STICKERS PRINCESAS EVA X 50|0,000000|72,000000|272,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002175|00634531|L03|DISPONIBLE|99|ARTACF00013|AC STICKERS LA JUNGLA X 8 E.V.A|0,000000|72,000000|770,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002176|00634566|L03|DISPONIBLE|0|AR1196E12E|STA EXAM GRADE BORRADOR GRANDE CAJA X 12|0,000000|4,000000|309,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002176|00634566|L03|DISPONIBLE|1|AR1960-8|STA TRIO DELGADO X 12 COLORES|0,000000|12,000000|1913,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002176|00634566|L03|DISPONIBLE|10|ARK5143201|KUM SET DE ACUARELAS X 12|0,000000|6,000000|45,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002176|00634566|L03|DISPONIBLE|11|ARSDL0400001|SDL MANUALIDADES SURT PAPELES CREATIVOS - BLOC|0,000000|12,000000|52,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002176|00634566|L03|DISPONIBLE|12|ARTAC040LC|AC CRAYON JUMBO X 12 LC|0,000000|12,000000|1848,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002176|00634566|L03|DISPONIBLE|13|ARTAC312|AC PLUMONES JUMBO MAMUT X 12|0,000000|12,000000|4075,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002176|00634566|L03|DISPONIBLE|14|ARTACTE200-A|AC TEMPERA STICK COL BASICOS SETX 7|0,000000|6,000000|443,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002176|00634566|L03|DISPONIBLE|15|ARTPE081A|UHU PATAFIX 40 PASTILLAS|0,000000|12,000000|579,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002176|00634566|L03|DISPONIBLE|16|ARTPE120|UHU PEGALOTODO Nº 12|0,000000|24,000000|12958,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002176|00634566|L03|DISPONIBLE|17|ARTPE125|UHU PEGALOTODO 35ML X UNIDAD|0,000000|10,000000|2958,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002176|00634566|L03|DISPONIBLE|18|ARTACTE200-B|AC TEMPERA STICK COL FANCY SETX 7|0,000000|6,000000|315,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002176|00634566|L03|DISPONIBLE|19|ARTPE119|UHU PEGALOTODO Nº 10 CAJA DE 30 TUBOS|0,000000|1,000000|554,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002176|00634566|L03|DISPONIBLE|2|AR318F/401|STA MARATHON BOLIGRAFO PUNTA FINA ROJO|0,000000|60,000000|1310,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002176|00634566|L03|DISPONIBLE|20|ARTPE150|UHU STIC EN BARRA X 8 GRS.|0,000000|24,000000|3118,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002176|00634566|L03|DISPONIBLE|21|ARTPE150-BTS|UHU STIC EN BARRA X 8 GR. BTS|0,000000|24,000000|2757,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002176|00634566|L03|DISPONIBLE|22|ARTPE160-BTS|UHU STIC EN BARRA X 21 GRS. BTS|0,000000|12,000000|269,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002176|00634566|L03|DISPONIBLE|23|ARTPE160-N|UHU STIC EN BARRA X 21 GRS. NEON|0,000000|12,000000|4651,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002176|00634566|L03|DISPONIBLE|24|ARTPE160-S|UHU STIC EN BARRA X 21 GRS. SMILEYS|0,000000|12,000000|7321,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002176|00634566|L03|DISPONIBLE|25|ARTPE170|UHU STIC EN BARRA X 40 GRS.|0,000000|36,000000|3929,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002176|00634566|L03|DISPONIBLE|26|ARTPE470|UHU CONTACT-POWER EN TUBOS DE 50 ML.|0,000000|30,000000|5019,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002176|00634566|L03|DISPONIBLE|3|AR318F/411|STA MARATHON BOLIGRAFO PUNTA FINA AZUL|0,000000|60,000000|11618,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002176|00634566|L03|DISPONIBLE|4|AR318F/551|STA MARATHON BOLIGRAFO PUNTA FINA VIOLETA|0,000000|40,000000|1113,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002176|00634566|L03|DISPONIBLE|5|AR318F/561|STA MARATHON BOLIGRAFO PUNTA FINA ROSADO|0,000000|40,000000|1689,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002176|00634566|L03|DISPONIBLE|6|AR396-8|STA TRIO GRUESO CAJA X 12|0,000000|12,000000|34,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002176|00634566|L03|DISPONIBLE|7|AR6810-PL|STA ROTULADOR PEN 68 ESTUCHE DE PLASTICO X 10|0,000000|10,000000|820,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002176|00634566|L03|DISPONIBLE|8|AR88/10|STA POINT 88 ESTUCHE X 10 PZA|0,000000|10,000000|568,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002176|00634566|L03|DISPONIBLE|9|AR8815-1|STA POINT 88 EST.X 15 UNID.|0,000000|10,000000|164,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002177|00634580|L03|DISPONIBLE|0|ARK262|KUM CARTAB 262-16 CM ECONOMICO|0,000000|1,000000|1186,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002177|00634580|L03|DISPONIBLE|1|ARTAC010|AC PLASTILINA DELGADA X 10|0,000000|2,000000|2063,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002178|00634581|L03|DISPONIBLE|0|ARTAC260|AC PINCELES BASIC SETX6 (NO.10.8.4.1)|0,000000|2,000000|3222,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002179|00634582|L03|DISPONIBLE|0|ARTACPI001|AC PIZARRA MULTIUSOS 20.8 X 29.5 CM.|0,000000|1,000000|1328,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002180|00634586|L03|DISPONIBLE|0|ARTAC325|AC MARCADOR GRAFICO X 10 COLORES|0,000000|12,000000|118,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002181|00634587|L03|DISPONIBLE|0|ARTAC325|AC MARCADOR GRAFICO X 10 COLORES|0,000000|12,000000|106,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002182|00634588|L03|DISPONIBLE|0|ARTAC325|AC MARCADOR GRAFICO X 10 COLORES|0,000000|12,000000|94,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002183|00634589|L03|DISPONIBLE|0|ARTAC325|AC MARCADOR GRAFICO X 10 COLORES|0,000000|12,000000|82,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002184|00634590|L03|DISPONIBLE|0|ARTAC325|AC MARCADOR GRAFICO X 10 COLORES|0,000000|12,000000|70,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002185|00634595|L03|DISPONIBLE|0|ARTAC011|AC PLASTILINA JUMBO X 12|0,000000|12,000000|1689,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002185|00634595|L03|DISPONIBLE|1|ARTAC040LC|AC CRAYON JUMBO X 12 LC|0,000000|12,000000|1836,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002185|00634595|L03|DISPONIBLE|10|ARTTE521|AC TEMPERA ROJA X 250ML|0,000000|4,000000|306,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002185|00634595|L03|DISPONIBLE|11|ARTTE531|AC TEMPERA AZUL X 250|0,000000|4,000000|369,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002185|00634595|L03|DISPONIBLE|12|ARTTE541|AC TEMPERA VERDE X 250|0,000000|4,000000|454,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002185|00634595|L03|DISPONIBLE|13|ARTTE561|AC TEMPERA AMARILLA X 250|0,000000|4,000000|947,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002185|00634595|L03|DISPONIBLE|14|ARTTE591|AC TEMPERA COLOR CARNE X 250|0,000000|4,000000|708,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002185|00634595|L03|DISPONIBLE|2|ARTAC261|AC PINCELES PRIMEROS TRAZOS X 3|0,000000|3,000000|645,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002185|00634595|L03|DISPONIBLE|3|ARTAC312|AC PLUMONES JUMBO MAMUT X 12|0,000000|12,000000|4063,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002185|00634595|L03|DISPONIBLE|4|ARTAC710|AC GRAPA 26/6X 1000|0,000000|10,000000|12613,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002185|00634595|L03|DISPONIBLE|5|ARTAC715|AC GRAPAS CAJA X 5000 26/6|0,000000|10,000000|636,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002185|00634595|L03|DISPONIBLE|6|ARTAC720|AC CLIPS X100|0,000000|10,000000|3895,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002185|00634595|L03|DISPONIBLE|7|ARTAC755|AC FASTENER PLASTICO X 50PZA COLORES|0,000000|10,000000|1043,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002185|00634595|L03|DISPONIBLE|8|ARTAC99094|AC CLIPS MARIPOSA X 50|0,000000|10,000000|861,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002185|00634595|L03|DISPONIBLE|9|ARTPE170-BTS|UHU STIC EN BARRA X 40 GRS. BTS|0,000000|12,000000|17247,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002186|00634639|L03|DISPONIBLE|0|ARTAC011|AC PLASTILINA JUMBO X 12|0,000000|5,000000|1684,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002187|00634592|L03|DISPONIBLE|0|AR70/4-2-3|STA BOSS 3 NATURE COLORS + 1 MARKER BLACK|0,000000|5,000000|21,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002187|00634592|L03|DISPONIBLE|1|AR70/45-4|STA BOSS PASTEL EXH. X 45 UNIDADES|0,000000|1,000000|2,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002187|00634592|L03|DISPONIBLE|2|ARTAC325-BCO|AC MARCADOR GRAFICO BLANCO X UNIDAD|0,000000|10,000000|50,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002188|00634599|L03|DISPONIBLE|0|ARTAC011|AC PLASTILINA JUMBO X 12|0,000000|72,000000|1612,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002188|00634599|L03|DISPONIBLE|1|ARTAC312|AC PLUMONES JUMBO MAMUT X 12|0,000000|12,000000|4051,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002188|00634599|L03|DISPONIBLE|2|ARTPE170|UHU STIC EN BARRA X 40 GRS.|0,000000|36,000000|3893,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002189|00634600|L03|DISPONIBLE|0|ARTAC009-PM|AC PAPEL MACHE X100GR|0,000000|96,000000|638,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002189|00634600|L03|DISPONIBLE|1|ARTAC039-3|AC SET CONSTRUCTOR 3D X 100 PZA|0,000000|24,000000|641,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002189|00634600|L03|DISPONIBLE|2|ARTACPI001|AC PIZARRA MULTIUSOS 20.8 X 29.5 CM.|0,000000|48,000000|1280,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002190|00634631|L03|DISPONIBLE|0|ARTACJUEDI035|AC TITERES DE DEDO GRANJA X 5|0,000000|5,000000|728,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002191|00634642|L03|DISPONIBLE|0|ARTAC035-11|AC ARENA MAGICA JURASSIC VALLEY  GLITTER|0,000000|1,000000|215,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002192|00634567|L03|DISPONIBLE|0|ARFAB60521297|FAB COPY TINTA ROSSO A4 80GR PAQ.500|0,000000|10,000000|31,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002192|00634567|L03|DISPONIBLE|1|ARFAB60721297|FAB COPY TINTA CELESTE A4 80GR PAQ.500|0,000000|10,000000|5,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002192|00634567|L03|DISPONIBLE|2|ARFAB61421297|FAB COPY TINTA ROSA A4 80GR PAQ.500|0,000000|10,000000|9,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002192|00634567|L03|DISPONIBLE|3|ARFAB68821297|FAB COPY TINTA CIELO A4 80GR PAQ.500|0,000000|10,000000|16,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002193|00634605|L03|DISPONIBLE|0|ARTAC035-3|AC ARENA MAGICA HAPPY ZOO|0,000000|18,000000|181,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002193|00634605|L03|DISPONIBLE|1|ARTACJUEDI018|AC CUENTAS X 108PZA + CORDON GOMA EVA|0,000000|12,000000|700,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002194|00634610|L03|DISPONIBLE|0|ARTACSS250|AC SILICONA LIQUIDA 250 ML.|0,000000|2880,000000|67,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002195|00634622|L03|DISPONIBLE|0|AR1960-8|STA TRIO DELGADO X 12 COLORES|0,000000|24,000000|1889,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002195|00634622|L03|DISPONIBLE|1|AR318F/401|STA MARATHON BOLIGRAFO PUNTA FINA ROJO|0,000000|40,000000|1270,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002195|00634622|L03|DISPONIBLE|10|ARALX04140/520|ALX PINT.TELA BASICO 37 ML.NEGRO|0,000000|12,000000|958,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002195|00634622|L03|DISPONIBLE|11|ARALX04140/527|ALX PINT.TELA BASICO 37 ML.FRESA|0,000000|24,000000|237,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002195|00634622|L03|DISPONIBLE|12|ARALX04140/543|ALX PINT.TELA BASICO 37 ML.AZUL ULTRAMAR|0,000000|12,000000|890,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002195|00634622|L03|DISPONIBLE|13|ARALX04140/577|ALX PINTURA PARA TELA MATE/37ML TURQUESA|0,000000|12,000000|191,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002195|00634622|L03|DISPONIBLE|14|ARALX04140/583|ALX PINT.TELA BASICO 37 ML.ROJO TOMATE|0,000000|24,000000|622,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002195|00634622|L03|DISPONIBLE|15|ARALX04140/998|ALX PINT.TELA BASICO 37 ML. MORA|0,000000|12,000000|84,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002195|00634622|L03|DISPONIBLE|16|ARTAC011|AC PLASTILINA JUMBO X 12|0,000000|72,000000|1600,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002195|00634622|L03|DISPONIBLE|17|ARTAC013LC|AC PLASTLINA SURT 5 COLORES|0,000000|16,000000|165,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002195|00634622|L03|DISPONIBLE|18|ARTAC026|AC PLASTILINA ULTRASUAVE X 12 + HERRAMIENTAS|0,000000|12,000000|487,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002195|00634622|L03|DISPONIBLE|19|ARTAC026A|AC NILO BABYPOTE 16 PLASTIL + 3 ACCESORIOS|0,000000|12,000000|1096,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002195|00634622|L03|DISPONIBLE|2|AR318F/411|STA MARATHON BOLIGRAFO PUNTA FINA AZUL|0,000000|80,000000|11538,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002195|00634622|L03|DISPONIBLE|20|ARTAC031|AC CORRECTOR OFFICE EN BLISTER|0,000000|12,000000|1740,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002195|00634622|L03|DISPONIBLE|21|ARTAC035-10|AC ARENA MAGICA POTE X 200GR + 2 MOLDES|0,000000|15,000000|1057,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002195|00634622|L03|DISPONIBLE|22|ARTAC037-1|AC MOSAICOS MAGICOS PEGS X 320PZA|0,000000|3,000000|174,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002195|00634622|L03|DISPONIBLE|23|ARTAC040LC|AC CRAYON JUMBO X 12 LC|0,000000|48,000000|1788,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002195|00634622|L03|DISPONIBLE|24|ARTAC158|AC PAPEL PRYSMA BLOCK X 30 HJS|0,000000|25,000000|4500,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002195|00634622|L03|DISPONIBLE|25|ARTAC310|AC PLUMONES X 12 DELGADOS|0,000000|36,000000|3441,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002195|00634622|L03|DISPONIBLE|26|ARTAC320/BX8|AC PLUMON PARA TELA BLISTER X 8|0,000000|24,000000|456,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002195|00634622|L03|DISPONIBLE|27|ARTAC325|AC MARCADOR GRAFICO X 10 COLORES|0,000000|12,000000|58,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002195|00634622|L03|DISPONIBLE|28|ARTACF00017|AC BOTONES 40 GRS. SURTIDOS|0,000000|24,000000|1760,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002195|00634622|L03|DISPONIBLE|29|ARTACJUEDI004|AC DIDACTI-CUBOS X 30 CUBOS EDUCATIVOS EN EVA|0,000000|12,000000|306,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002195|00634622|L03|DISPONIBLE|3|AR4906/2B|STA SWANO LAPIZ CON BORRADOR X 12 2B|0,000000|12,000000|133,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002195|00634622|L03|DISPONIBLE|30|ARTACJUEDI019|AC SET DE SELLOS GOMA EVA|0,000000|24,000000|2305,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002195|00634622|L03|DISPONIBLE|31|ARTACJUEDI040|AC TABLA DE PUNZADO A4|0,000000|72,000000|4179,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002195|00634622|L03|DISPONIBLE|32|ARTACPI001|AC PIZARRA MULTIUSOS 20.8 X 29.5 CM.|0,000000|24,000000|1256,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002195|00634622|L03|DISPONIBLE|33|ARTNIL-REX|NILO PLASTI-TIRITAS X 10 COLORES 100G. GUACAMAYO|0,000000|12,000000|567,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002195|00634622|L03|DISPONIBLE|34|ARTPE170|UHU STIC EN BARRA X 40 GRS.|0,000000|12,000000|3881,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002195|00634622|L03|DISPONIBLE|35|ARTNIL-TRITOP|NILO PLASTI-TIRITAS X 10 COLORES MONITOS|0,000000|12,000000|3747,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002195|00634622|L03|DISPONIBLE|36|ARTPE160-BTS|UHU STIC EN BARRA X 21 GRS. BTS|0,000000|12,000000|257,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002195|00634622|L03|DISPONIBLE|37|ARTPE160-N|UHU STIC EN BARRA X 21 GRS. NEON|0,000000|12,000000|4639,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002195|00634622|L03|DISPONIBLE|38|ARTPE160-S|UHU STIC EN BARRA X 21 GRS. SMILEYS|0,000000|12,000000|7309,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002195|00634622|L03|DISPONIBLE|39|ARTPE170-BTS|UHU STIC EN BARRA X 40 GRS. BTS|0,000000|12,000000|17235,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002195|00634622|L03|DISPONIBLE|4|AR70/45-4|STA BOSS PASTEL EXH. X 45 UNIDADES|0,000000|1,000000|1,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002195|00634622|L03|DISPONIBLE|40|ARTPE170-S|UHU STIC EN BARRA X 40 GRS. SMILEYS|0,000000|12,000000|3962,000000
12/02/2024 0:00:00|Salidas - Guia Despacho|2002195|00634622|L03|DISPONIBLE|5|AR88/10|STA POINT 88 ESTUCHE X 10 PZA|0,000000|10,000000|558,000000
